pmid,year,journal,title,abstract,authors
3469751,1987.0,"Science (New York, N.Y.)",Relationship between the c-myb locus and the 6q-chromosomal aberration in leukemias and lymphomas.,"Deletions of the long arm of chromosome 6 (6q-) are frequently found in hematopoietic neoplasms, including acute lymphoblastic leukemias, non-Hodgkin lymphomas and (less frequently) myeloid leukemias. The c-myb proto-oncogene has been mapped to region 6q21-24, which suggests that it could be involved in the 6q- aberrations. By means of in situ chromosomal hybridization on cells from six hematopoietic malignancies, it was demonstrated that the c-myb locus is not deleted, but is retained on band q22, which is consistently bordered by the chromosomal breakpoints in both interstitial and terminal 6q- deletions. The deletion breakpoints were located at some distance from the myb locus since no rearrangement of c-myb sequences was found. In one case, however, amplification of the entire c-myb locus was detectable. Furthermore, in all cases tested that carry 6q- deletions, myb messenger RNA levels were significantly higher than in normal cells or in malignant cells matched for lineage and stage of differentiation but lacking the 6q- marker. These results indicate that 6q- deletions are accompanied by structural and functional alterations of the c-myb locus and that these alterations may be involved in the pathogenesis of leukemias and lymphomas.","Barletta, C;Pelicci, P G;Kenyon, L C;Smith, S D;Dalla-Favera, R"
3580039,1987.0,"Science (New York, N.Y.)",Recombinant interferon enhances monoclonal antibody-targeting of carcinoma lesions in vivo.,"Heterogeneity in the expression of tumor-associated antigens, as defined by the binding of monoclonal antibodies, is a characteristic common to most, if not all, human carcinoma cell populations. Antigen-negative cells within the population can escape detection and therapy by their failure to bind the appropriate antibody. Therefore, the extent of antigenic heterogeneity is an important consideration when designing protocols for the management of cancer by administration of monoclonal antibodies. One approach to counteracting the effect of antigenic heterogeneity is the use of clone A of recombinant human leukocyte interferon (Hu-IFN-alpha A). Administration of Hu-IFN-alpha A in vivo effectively increased the amount of tumor antigen expressed by a human colon xenograft in situ and augmented the localization of a radiolabeled monoclonal antibody to the tumor site. Concomitant administration of Hu-IFN-alpha A and monoclonal antibody may thus be effective in overcoming the antigenic heterogeneity of carcinoma cell populations and in enhancing the efficacy of monoclonal antibodies in the detection and treatment of carcinoma lesions.","Greiner, J W;Guadagni, F;Noguchi, P;Pestka, S;Colcher, D;Fisher, P B;Schlom, J"
3810165,1987.0,"Science (New York, N.Y.)",Avian v-myc replaces chromosomal translocation in murine plasmacytomagenesis.,"Deregulation of c-myc expression in association with chromosomal translocations occurs in over 95% of murine plasmacytomas, rat immunocytomas, and human Burkitt lymphomas. Infection with a murine retrovirus (J-3) containing an avian v-myc rapidly induced plasmacytomas in pristane-primed BALB/cAn mice. Only 17% of the induced plasmacytomas that were karyotyped showed the characteristic chromosomal translocations involving the c-myc locus. Instead, all of the translocation-negative tumors demonstrated characteristic J-3 virus integration sites that were actively transcribed. Thus, the high levels of v-myc expression have replaced the requirement for chromosomal translocation in plasmacytomagenesis and accelerated the process of transformation.","Potter, M;Mushinski, J F;Mushinski, E B;Brust, S;Wax, J S;Wiener, F;Babonits, M;Rapp, U R;Morse, H C"
3099391,1987.0,"Science (New York, N.Y.)","The cytoskeletal protein vinculin contains transformation-sensitive, covalently bound lipid.","Vinculin, which is associated with the cytoskeleton of many cells, has been suggested as a possible linker between microfilament bundles and the plasma membrane. Here it will be shown that fatty acid is covalently attached to vinculin in vivo. Furthermore, in chicken embryo fibroblasts infected with a temperature-sensitive mutant of Rous sarcoma virus, tsNY68, the acylation of vinculin at the permissive temperature was less than one-third that at the nonpermissive temperature. Thus, the covalent binding of lipid to vinculin is a transformation-sensitive event. The covalent modification of vinculin by lipids could be directly or indirectly involved in its reversible association with membranes. This modification may also provide a mechanism to alter the organization of vinculin within cells and thereby play a regulatory role in anchoring or stabilizing microfilament bundles at plasma membranes.","Burn, P;Burger, M M"
3541204,1987.0,"Science (New York, N.Y.)",The molecular genetics of cancer.,"The search for genetic damage in neoplastic cells now occupies a central place in cancer research. Diverse examples of such damage are in hand, and they in turn hint at biochemical explanations for neoplastic growth. The way may be open to solve the riddles of how normal cells govern their replication and why cancer cells do not.","Bishop, J M"
3492043,1987.0,"Science (New York, N.Y.)",Construction of a novel oncogene based on synthetic sequences encoding epidermal growth factor.,The autocrine model postulates that constitutive release of a mitogenic growth factor can lead to uncontrolled proliferation and cell transformation. A synthetic polynucleotide encoding epidermal growth factor conferred a tumorigenic phenotype on cells. These cells were transformed through the action of an autocrine circuit having an extracellular component.,"Stern, D F;Hare, D L;Cecchini, M A;Weinberg, R A"
3798109,1987.0,"Science (New York, N.Y.)","Lung cancer and indoor air pollution in Xuan Wei, China.","In Xuan Wei County, Yunnan Province, lung cancer mortality is among China's highest and, especially in females, is more closely associated with indoor burning of ""smoky"" coal, as opposed to wood or ""smokeless"" coal, than with tobacco smoking. Indoor air samples were collected during the burning of all three fuels. In contrast to wood and smokeless coal emissions, smoky coal emission has high concentrations of submicron particles containing mutagenic organics, especially in aromatic and polar fractions. These studies suggested an etiologic link between domestic smoky coal burning and lung cancer in Xuan Wei.","Mumford, J L;He, X Z;Chapman, R S;Cao, S R;Harris, D B;Li, X M;Xian, Y L;Jiang, W Z;Xu, C W;Chuang, J C"
3798106,1987.0,"Science (New York, N.Y.)",Human breast cancer: correlation of relapse and survival with amplification of the HER-2/neu oncogene.,"The HER-2/neu oncogene is a member of the erbB-like oncogene family, and is related to, but distinct from, the epidermal growth factor receptor. This gene has been shown to be amplified in human breast cancer cell lines. In the current study, alterations of the gene in 189 primary human breast cancers were investigated. HER-2/neu was found to be amplified from 2- to greater than 20-fold in 30% of the tumors. Correlation of gene amplification with several disease parameters was evaluated. Amplification of the HER-2/neu gene was a significant predictor of both overall survival and time to relapse in patients with breast cancer. It retained its significance even when adjustments were made for other known prognostic factors. Moreover, HER-2/neu amplification had greater prognostic value than most currently used prognostic factors, including hormonal-receptor status, in lymph node-positive disease. These data indicate that this gene may play a role in the biologic behavior and/or pathogenesis of human breast cancer.","Slamon, D J;Clark, G M;Wong, S G;Levin, W J;Ullrich, A;McGuire, W L"
3541203,1987.0,"Science (New York, N.Y.)",Unique forms of the abl tyrosine kinase distinguish Ph1-positive CML from Ph1-positive ALL.,"In the Philadelphia chromosome (Ph1) of chronic myelogenous leukemia (CML), the c-abl gene on chromosome 9 is translocated to bcr on chromosome 22. This results in the expression of a chimeric bcr-abl message that encodes the P210bcr-abl tyrosine kinase. The cells of 10% of acute lymphocytic leukemia patients (ALL) carry a cytogenetically similar Ph1 translocation. We report that Ph1-positive ALL cells express unique abl-derived tyrosine kinases of 185 and 180 kilodaltons that are distinct from the bcr-abl-derived P210 protein of CML. The appearance of the 185/180-kilodalton proteins correlates with the expression of a novel 6.5-kilobase messenger RNA. Thus, similar genetic translocations in two different leukemias result in the expression of distinct c-abl-derived products.","Clark, S S;McLaughlin, J;Crist, W M;Champlin, R;Witte, O N"
3097825,1986.0,"Science (New York, N.Y.)",Thyroid hormone induction of an autocrine growth factor secreted by pituitary tumor cells.,"Thyroid hormones stimulate the rate of cell division by poorly understood mechanisms. The possibility that thyroid hormones increase cell growth by stimulating secretion of a growth factor was investigated. Thyroid hormones are nearly an absolute requirement for the division of GH4C1 rat pituitary tumor cells plated at low density. Conditioned media from cells grown with or without L-triiodothyronine (T3) were treated with an ion exchange resin to remove T3 and were tested for ability to stimulate the division of GH4C1 cells. Conditioned medium from T3-treated cells was as active as thyroid hormone at promoting GH4C1 cell growth but did not elicit other thyroid hormone responses, induction of growth hormone, and down-regulation of thyrotropin-releasing hormone receptors, as effectively as T3 did. A substance or substances associated with T3-induced growth stimulatory activity migrated at high molecular weight at neutral pH and was different from known growth-promoting hormones induced by T3. The results demonstrate that thyroid hormones stimulate the division of GH4C1 pituitary cells by stimulating the secretion of an autocrine growth factor.","Hinkle, P M;Kinsella, P A"
3787250,1986.0,"Science (New York, N.Y.)","Ultraviolet irradiation transforms C3H10T1/2 cells to a unique, suppressible phenotype.","Transformation of C3H10T1/2 cells by exposure to ultraviolet (UV) irradiation followed by tetradecanoyl phorbol acetate (TPA) has been used as a model of two-stage carcinogenesis. However, cells cloned from UV-TPA-induced foci (UV-TDTx cells) had a unique phenotype. Cloned UV-TDTx cells appeared transformed in pure culture but were unable to form foci when cocultured with C3H10T1/2 cells. However, in the presence of TPA, UV-TDTx cells form foci in mixed culture with C3H10T1/2 cells. This phenotype was the only one observed for UV-TPA transformants. These data suggest that communal suppression of cell division is a discrete phenomenon that must be overcome as one step in the multistage process of transformation, and this protocol permits the routine isolation of transformed cells responsive to density-dependent growth suppression.","Herschman, H R;Brankow, D W"
3490692,1986.0,"Science (New York, N.Y.)",A common mechanism of chromosomal translocation in T- and B-cell neoplasia.,"The chromosomal breakpoint involved in the t(8;14)(q24;q11) chromosome translocation in the SKW-3 cell line, which directly involves the 3' flanking region of the c-myc gene, was cloned and sequenced. The breakpoint on chromosome 8 mapped to a position 3 kb 3' of c-myc while the chromosome 14 breakpoint occurred 36 kb 5' of the gene for the constant region of the alpha chain of the T-cell receptor (TCR). The translocation resulted in a precise rearrangement of sequences on chromosome 8 and what appears to be a functional J alpha segment on chromosome 14. Signal sequences for V-J joining occurred at the breakpoint positions on both chromosomes 14 and 8, suggesting that the translocation occurs during TCR gene rearrangement and that it is catalyzed by the enzymatic systems involved in V-J joining reactions. The involvement of c-myc in the translocation and the association of joining signals at the breakpoints provides a parallel to the situation observed in the translocations involving c-myc and the immunoglobulin loci in B-cell neoplasms and suggests that common mechanisms of translocation and oncogene deregulation are involved in B- and T-cell malignancies.","Finger, L R;Harvey, R C;Moore, R C;Showe, L C;Croce, C M"
3535067,1986.0,"Science (New York, N.Y.)",Differentiation-linked leukemogenesis in lymphocytes.,"Most human lymphoid malignancies preserve a pattern of gene expression reflecting their proliferative activity and the development level of clonal expansion and maturation arrest. Characteristics of leukemia and other cancer cells frequently considered to reflect aberrant differentiation may more often reflect clonal selection of cell types that are normally infrequent and transitory. The differentiation status of progenitor or mature lymphoid cells influences which genetic elements are at risk of being exploited, via mutation, recombination, or deletion, for clonal advantage. These alterations may frequently arise spontaneously as a consequence of the unique developmental and functional programs of lymphoid cells and have as a major phenotypic consequence the stabilization of transitory cellular phenotypes.","Greaves, M F"
3490689,1986.0,"Science (New York, N.Y.)",T-lymphocyte priming and protection against Friend leukemia by vaccinia-retrovirus env gene recombinant.,"The current prevalence of the acquired immune deficiency syndrome in humans has provoked renewed interest in methods of protective immunization against retrovirus-induced diseases. In this study, a vaccinia-retrovirus recombinant vector was constructed to study mechanisms of immune protection against Friend virus leukemia in mice. The envelope (env) gene from Friend murine leukemia virus (F-MuLV) was inserted into the genome of a vaccinia virus expression vector. Infected cells synthesized gp85, the glycosylated primary product of the env gene. Processing to gp70 and p15E, and cell surface localization, were similar to that occurring in cells infected with F-MuLV. Mice inoculated with live recombinant vaccinia virus had an envelope-specific T-cell proliferative response and, after challenge with Friend virus complex, developed neutralizing antibody and cytotoxic T cells (CTL) and were protected against leukemia. In contrast, unimmunized and control groups developed a delayed neutralizing antibody response, but no detectable CTL, and succumbed to leukemia. Genes of the major histocompatibility complex influenced protection induced by the vaccinia recombinant but not that induced by attenuated N-tropic Friend virus.","Earl, P L;Moss, B;Morrison, R P;Wehrly, K;Nishio, J;Chesebro, B"
3092355,1986.0,"Science (New York, N.Y.)",Common mechanism of chromosome inversion in B- and T-cell tumors: relevance to lymphoid development.,"An inversion of chromosome 14 present in the tumor cells of a patient with childhood acute lymphoblastic leukemia of B-cell lineage was shown to be the result of a site-specific recombination event between an immunoglobulin heavy-chain variable gene and the joining segment of a T-cell receptor alpha chain. This rearrangement resulted in the formation of a hybrid gene, part immunoglobulin and part T-cell receptor. Furthermore, this hybrid gene was transcribed into messenger RNA with a completely open reading frame. Thus, two loci felt to be normally activated at distinct and disparate points in lymphocyte development were unified and expressed in this tumor.","Denny, C T;Hollis, G F;Hecht, F;Morgan, R;Link, M P;Smith, S D;Kirsch, I R"
3749886,1986.0,"Science (New York, N.Y.)",Amitotic neuroblastoma cells used for neural implants in monkeys.,"The potential utility of cultured neuroblastoma cells as donor tissue for neutral implants into the mammalian brain has been examined. Cells from a human neuroblastoma cell line, IMR-32, were labeled with [3H]thymidine and chemically rendered amitotic. These differentiated IMR-32 cells were grafted into the hippocampi of five adult African Green monkeys, and graft survival was evaluated for up to 270 days after transplantation. Autoradiographically labeled grafted cells were identified in four animals. Processes from grafted cells could be followed for distances of up to 150 micrometers into the host brain. No evidence for neoplastic growth of the transplant was found. Thus, grafted neuroblastoma cells can survive for prolonged periods in the primate brain and may serve as a practical source of donor tissue for neural implants.","Gash, D M;Notter, M F;Okawara, S H;Kraus, A L;Joynt, R J"
3489291,1986.0,"Science (New York, N.Y.)",A new approach to the adoptive immunotherapy of cancer with tumor-infiltrating lymphocytes.,"The adoptive transfer of tumor-infiltrating lymphocytes (TIL) expanded in interleukin-2 (IL-2) to mice bearing micrometastases from various types of tumors showed that TIL are 50 to 100 times more effective in their therapeutic potency than are lymphokine-activated killer (LAK) cells. Therefore the use of TIL was explored for the treatment of mice with large pulmonary and hepatic metastatic tumors that do not respond to LAK cell therapy. Although treatment of animals with TIL alone or cyclophosphamide alone had little impact, these two modalities together mediated the elimination of large metastatic cancer deposits in the liver and lung. The combination of TIL and cyclophosphamide was further potentiated by the simultaneous administration of IL-2. With the combination of cyclophosphamide, TIL, and IL-2, 100% of mice (n = 12) bearing the MC-38 colon adenocarcinoma were cured of advanced hepatic metastases, and up to 50% of mice were cured of advanced pulmonary metastases. Techniques have been developed to isolate TIL from human tumors. These experiments provide a rationale for the use of TIL in the treatment of humans with advanced cancer.","Rosenberg, S A;Spiess, P;Lafreniere, R"
3726549,1986.0,"Science (New York, N.Y.)",A macrophage-derived factor required by plasmacytomas for survival and proliferation in vitro.,"Plasmacytoma (PCT) cell lines dependent for proliferation and survival on a factor elaborated by the murine macrophage cell line, P388D1, were established in vitro. Adherent peritoneal cells induced by pristane produced 50-fold greater amounts of this activity in vitro than did resident cells. The molecules responsible for plasmacytoma growth were distinct from a number of characterized factors including interleukin-1, -2, and -3, macrophage colony-stimulating factor, B-cell stimulatory factor-1, B-cell growth factor II, epidermal growth factor, transforming growth factor-beta, and gamma- and beta-interferon, none of which were able to support the growth of the factor-dependent PCT cell lines. These results suggest that PCT growth factor may be a novel factor that has not been previously characterized and, further, that its production is associated with the pristane-induced, chronic peritoneal inflammatory response that precedes plasmacytoma formation.","Nordan, R P;Potter, M"
3726541,1986.0,"Science (New York, N.Y.)",A synthetic peptide from fibronectin inhibits experimental metastasis of murine melanoma cells.,"Adhesive interactions between cells and the extracellular matrix occur at several stages of metastasis. Such interactions might be inhibited by synthetic peptide probes derived from the cell-binding regions of matrix molecules. Gly-Arg-Gly-Asp-Ser (GRGDS) is a pentapeptide sequence that appears to be critical for cell interaction with fibronectin. Coinjection of GRGDS with B16-F10 murine melanoma cells dramatically inhibited the formation of lung colonies in C57BL/6 mice. Two closely related control peptides, in which specific amino acids within the GRGDS sequence were transposed or substituted, displayed little or no activity. Inhibition by GRGDS was dose-dependent, noncytotoxic, and did not result from an impairment of cellular tumorigenicity. GRGDS may function by inhibiting tumor cell retention in the lung since radiolabeled B16-F10 tumor cells injected with the peptide were lost at a substantially greater rate than control cells.","Humphries, M J;Olden, K;Yamada, K M"
3014659,1986.0,"Science (New York, N.Y.)",Gene amplification of c-myc and N-myc in small cell carcinoma of the lung.,"The relationship of the copy numbers of the c-myc and N-myc oncogenes to tumor formation and progression was studied in small cell carcinoma of the lung. When 96 neoplastic lesions from 45 patients were examined, these lesions could be grouped into three categories: high copy (tumors with greater than 3 copies of the N-myc or c-myc gene per haploid genome), middle copy (1.5 to 3 copies per genome), and normal copy. Fourteen of the patients had middle copy tumors, but this was almost always a result of chromosome duplication rather than the amplification of a small genetic locus. In contrast, five patients had high copy tumors, with the increased copy number in each case due to gene amplification. The amplification did not occur in a heterogeneous fashion within individual patients, since all metastatic lesions from patients with high copy lung tumors were also high copy, while none of 41 metastatic lesions from the other patients were high copy. These data suggest that gene amplification is an important step in neoplastic growth in a subset of patients with small cell carcinoma of the lung and that this genetic event occurs relatively early (before metastasis) in this subset.","Wong, A J;Ruppert, J M;Eggleston, J;Hamilton, S R;Baylin, S B;Vogelstein, B"
3014652,1986.0,"Science (New York, N.Y.)",Studies of the human c-myb gene and its product in human acute leukemias.,"The myb gene is the transforming oncogene of the avian myeloblastosis virus (AMV); its normal cellular homolog, c-myb, is conserved across a broad span of evolution. In humans, c-myb is expressed in malignant hematopoietic cell lines and in primary hematopoietic tumors. Partial complementary DNA clones were generated from blast cells of patients with acute myelogenous leukemia. The sequences of the clones were compared to the c-myb of other species, as well as the v-myb of AMV. In addition, the carboxyl terminal region of human c-myb was placed in an expression vector to obtain protein for the generation of antiserum, which was used to identify the human c-myb gene product. Like v-myb, this protein was found within the nucleus of leukemic cells where it was associated with the nuclear matrix. These studies provide further evidence that c-myb might be involved in human leukemia.","Slamon, D J;Boone, T C;Murdock, D C;Keith, D E;Press, M F;Larson, R A;Souza, L M"
3460176,1986.0,"Science (New York, N.Y.)",The chronic myelogenous leukemia-specific P210 protein is the product of the bcr/abl hybrid gene.,"Chronic myelogenous leukemia (CML) is a human disease associated with a consistent chromosomal translocation that results in sequences from the c-abl locus on chromosome 9 being fused to sequences in a breakpoint cluster region (bcr) on chromosome 22. CML cells have two novel products: an 8.5-kilobase RNA transcript containing both abl and bcr and a 210-kilodalton phosphoprotein (P210) recognized by v-abl-specific antisera. To test whether the P210 is the product of the novel 8.5-kilobase bcr/abl fusion transcript, antibodies were prepared against c-abl and bcr determinants. By using these reagents and v-abl-specific antisera, it was demonstrated that the P210 in CML cells is indeed the protein product of the 8.5-kilobase transcript. By analogy to the gag/abl fusion protein of Abelson murine leukemia virus, the replacement of amino terminal c-abl sequences by bcr sequences in P210 may create a transforming protein involved in CML. A 190-kilodalton phosphoprotein that is a candidate for the normal bcr protein was identified in both HeLa and K562 cells.","Ben-Neriah, Y;Daley, G Q;Mes-Masson, A M;Witte, O N;Baltimore, D"
3715461,1986.0,"Science (New York, N.Y.)",Estrogen-induced factors of breast cancer cells partially replace estrogen to promote tumor growth.,"The hormone 17 beta-estradiol acts through its receptor system to induce MCF-7 human breast cancer cells to form tumors in athymic mice. In vitro studies have identified the production of estrogen-induced growth factors from MCF-7 cells that may have a role in growth control. These induced growth factors were sufficient to stimulate MCF-7 tumor growth in ovariectomized athymic mice, thus partially replacing estradiol. Growth factors may act as estrogen-induced ""second messengers"" in estrogen-responsive growth of human breast cancer.","Dickson, R B;McManaway, M E;Lippman, M E"
3012779,1986.0,"Science (New York, N.Y.)",Calcium modulation activates Epstein-Barr virus genome in latently infected cells.,"In many viral infections the host cell carries the viral genome without producing viral particles, a phenomenon known as viral latency. The cellular mechanisms by which viral latency is maintained or viral replication is induced are not known. The modulation of intracellular calcium concentrations by calcium ionophores induced Epstein-Barr viral antigens in lymphoblastoid cell lines that carry the virus. When calcium ionophores were used in conjunction with direct activators of protein kinase C (12-O-tetradecanoyl phorbol-13-acetate and a synthetic diacylglycerol), a greater induction of viral antigens was observed than with either agent alone. Activation of protein kinase C may be required for the expression of the viral genome.","Faggioni, A;Zompetta, C;Grimaldi, S;Barile, G;Frati, L;Lazdins, J"
3486470,1986.0,"Science (New York, N.Y.)",Deregulation of c-myc by translocation of the alpha-locus of the T-cell receptor in T-cell leukemias.,"Two human T-cell leukemias carrying a t(8;14)(q24;q11) chromosome translocation were studied for rearrangements and expression of the c-myc oncogene. For one leukemia, rearrangement was detected in a region immediately distal (3') to the c-myc locus; no rearrangements of c-myc were observed in the second case (DeF). However, studies with hybrids between human and mouse leukemic T cells indicated that in the leukemic cells of DeF, the breakpoint in chromosome 14 occurred between genes for the variable (V alpha) and the constant (C alpha) regions for the alpha chain of the T-cell receptor. The C alpha locus had translocated to a region more than 38 kilobases 3' to the involved c-myc oncogene. Since human c-myc transcripts were expressed only in hybrids carrying the 8q+ chromosome but not in hybrids containing the normal chromosome 8, it is concluded that the translocation of the C alpha locus 3' to the c-myc oncogene can result in its transcriptional deregulation.","Erikson, J;Finger, L;Sun, L;ar-Rushdi, A;Nishikura, K;Minowada, J;Finan, J;Emanuel, B S;Nowell, P C;Croce, C M"
3008337,1986.0,"Science (New York, N.Y.)","The structure, function, and expression of interleukin-2 receptors on normal and malignant lymphocytes.","Antigen or mitogen-induced activation of resting T cells induces the synthesis of interleukin-2 (IL-2) as well as the expression of specific cell surface receptors for this lymphokine. Failure of the production of either IL-2 or its receptor results in a failure of the T-cell immune response. The receptor is composed of a 33,000-dalton (251-amino acid) peptide precursor that is post-translationally glycosylated into the mature 55,000-dalton form. In contrast to resting T cells, human T-cell lymphotrophic virus I (HTLV-I)-associated adult T-cell leukemia cells constitutively express large numbers of IL-2 receptors. Because IL-2 receptors are present on the malignant T cells but not on normal resting cells, clinical trials have been initiated in which patients with adult T-cell leukemia are treated with a monoclonal antibody that binds to the IL-2 receptor.","Waldmann, T A"
3457471,1986.0,"Science (New York, N.Y.)",Human multidrug-resistant cell lines: increased mdr1 expression can precede gene amplification.,"The development of simultaneous resistance to multiple structurally unrelated drugs is a major impediment to cancer chemotherapy. Multidrug resistance in human KB carcinoma cells selected in colchicine, vinblastine, or Adriamycin is associated with amplification of specific DNA sequences (the multidrug resistance locus, mdr1). During colchicine selection resistance is initially accompanied by elevated expression of a 4.5-kilobase mdr1 messenger RNA (mRNA) without amplification of the corresponding genomic sequences. During selection for increased levels of resistance, expression of this mRNA is increased simultaneously with amplification of mdr1 DNA. Increased expression and amplification of mdr1 sequences were also found in multidrug-resistant sublines of human leukemia and ovarian carcinoma cells. These results suggest that increased expression of mdr1 mRNA is a common mechanism for multidrug resistance in human cells. Activation of the mdr1 gene by mutations or epigenetic changes may precede its amplification during the development of resistance.","Shen, D W;Fojo, A;Chin, J E;Roninson, I B;Richert, N;Pastan, I;Gottesman, M M"
3961491,1986.0,"Science (New York, N.Y.)",Molecular analysis of the t(2;14) translocation of childhood chronic lymphocytic leukemia.,Two rare cases of chronic lymphocytic leukemia (CLL) in children have been studied; both are associated with a previously undescribed chromosomal translocation [t(2;14) (p13;q32)]. In one patient the translocation was reciprocal and the breakpoint on chromosome 14 occurred just 5' of the C gamma 2 region on the productive immunoglobulin heavy-chain allele. The breakpoint on chromosome 2 does not involve the K locus but lies within an uncharacterized region that coincides with the position of a constitutive fragile site that occurs within normal lymphocytes. Data on the second patient are consistent with these findings and suggest that these cases represent a rare but distinct subgroup of CLL's with a specific cytogenetic change.,"Fell, H P;Smith, R G;Tucker, P W"
3083507,1986.0,"Science (New York, N.Y.)",Induction of macrophage tumoricidal activity by granulocyte-macrophage colony-stimulating factor.,"Monocytes are a subpopulation of peripheral blood leukocytes, which when appropriately activated by the regulatory hormones of the immune system, are capable of becoming macrophages--potent effector cells for immune response to tumors and parasites. A complementary DNA for the T lymphocyte-derived lymphokine, granulocyte-macrophage colony-stimulating factor (GM-CSF), has been cloned, and recombinant GM-CSF protein has been expressed in yeast and purified to homogeneity. This purified human recombinant GM-CSF stimulated peripheral blood monocytes in vitro to become cytotoxic for the malignant melanoma cell line A375. Another T cell-derived lymphokine, gamma-interferon (IFN-gamma), also stimulated peripheral blood monocytes to become tumoricidal against this malignant cell line. When IFN-gamma activates monocytes to become tumoricidal, additional stimulation by exogenously added lipopolysaccharide is required. No such exogenous signals were required for the activation of monocytes by GM-CSF.","Grabstein, K H;Urdal, D L;Tushinski, R J;Mochizuki, D Y;Price, V L;Cantrell, M A;Gillis, S;Conlon, P J"
3457468,1986.0,"Science (New York, N.Y.)",Amplification and rearrangement of Hu-ets-1 in leukemia and lymphoma with involvement of 11q23.,The Hu-ets-1 oncogene was found to be rearranged and amplified 30-fold in one case of acute myelomonocytic leukemia in which a homogeneously staining region occurred on 11q23; the oncogene was rearranged and amplified approximately tenfold in a case of small lymphocytic cell lymphoma with an inverted insertion that also involved band 11q23. This work suggests that Hu-ets-1 is an unusual oncogene that can help explain the common involvement of chromosome band 11q23 in various subtypes of hematopoietic malignancies.,"Rovigatti, U;Watson, D K;Yunis, J J"
2421406,1986.0,"Science (New York, N.Y.)",Neoplastic conversion of human keratinocytes by adenovirus 12-SV40 virus and chemical carcinogens.,"Efforts to investigate the progression of events that lead human cells of epithelial origin to become neoplastic in response to carcinogenic agents have been aided by the development of tissue culture systems for propagation of epithelial cells. In the present study, nontumorigenic human epidermal keratinocytes immortalized by adenovirus 12 and simian virus 40 (Ad 12-SV40) were transformed by treatment with the chemical carcinogens N-methyl-N'-nitro-N-nitrosoguanidine or 4-nitroquinoline-1-oxide. Such transformants showed morphological alterations and induced carcinomas when transplanted into nude mice, whereas primary human epidermal keratinocytes treated with these chemical carcinogens failed to show any evidence of transformation. This in vitro system may be useful in assessing environmental carcinogens for human epithelial cells and in detecting new human oncogenes.","Rhim, J S;Fujita, J;Arnstein, P;Aaronson, S A"
3456644,1986.0,"Science (New York, N.Y.)",Primary rat embryo cells transformed by one or two oncogenes show different metastatic potentials.,"Second-passage rat embryo cells were transfected with a neomycin resistance gene and the activated form of the c-Ha-ras I gene, or with these two genes plus the adenovirus type 2 E1a gene. Foci of morphologically transformed cells were observed in both cases; however, the frequency of transformation was at least ten times higher with two oncogenes than with the ras gene alone. All the transformed cell lines gave rise to rapidly growing tumors when injected subcutaneously into nude mice. All but one of the cell lines transformed by the ras oncogene alone formed metastatic nodules in the lungs of animals that had been injected subcutaneously with transformed cells. When transformed cells were injected intravenously, all the ras single-gene transformants gave rise to many metastatic lung nodules. In contrast, cell lines transformed with ras and E1a did not generate metastases after subcutaneous injection and gave rise to very few metastatic lung nodules after intravenous injection. These data demonstrate that a fully malignant cell with metastatic potential, as measured in an immunodeficient animal, can be obtained from early passage embryo cells by the transfection of the ras oncogene alone.","Pozzatti, R;Muschel, R;Williams, J;Padmanabhan, R;Howard, B;Liotta, L;Khoury, G"
2420009,1986.0,"Science (New York, N.Y.)",Recombinant human granulocyte colony-stimulating factor: effects on normal and leukemic myeloid cells.,"Experiments were conducted to isolate and characterize the gene and gene product of a human hematopoietic colony-stimulating factor with pluripotent biological activities. This factor has the ability to induce differentiation of a murine myelomonocytic leukemia cell line WEHI-3B(D+) and cells from patients with newly diagnosed acute nonlymphocytic leukemia (ANLL). A complementary DNA copy of the gene encoding a pluripotent human granulocyte colony-stimulating factor (hG-CSF) was cloned and expressed in Escherichia coli. The recombinant form of hG-CSF is capable of supporting neutrophil proliferation in a CFU-GM assay. In addition, recombinant hG-CSF can support early erythroid colonies and mixed colony formation. Competitive binding studies done with 125I-labeled hG-CSF and cell samples from two patients with newly diagnosed human leukemias as well as WEHI-3B(D+) cells showed that one of the human leukemias (ANLL, classified as M4) and the WEHI-3B(D+) cells have receptors for hG-CSF. Furthermore, the murine WEHI-3B(D+) cells and human leukemic cells classified as M2, M3, and M4 were induced by recombinant hG-CSF to undergo terminal differentiation to macrophages and granulocytes. The secreted form of the protein produced by the bladder carcinoma cell line 5637 was found to be O-glycosylated and to have a molecular weight of 19,600.","Souza, L M;Boone, T C;Gabrilove, J;Lai, P H;Zsebo, K M;Murdock, D C;Chazin, V R;Bruszewski, J;Lu, H;Chen, K K;Barendt, J;Platzer, E;Moore, M A S;Mertelsmann, R;Welte, K"
