pmid,year,journal,title,abstract,authors
21706030,2011,Nature medicine,Compromised CDK1 activity sensitizes BRCA-proficient cancers to PARP inhibition.,"Cells that are deficient in homologous recombination, such as those that lack functional breast cancer-associated 1 (BRCA1) or BRCA2, are hypersensitive to inhibition of poly(ADP-ribose) polymerase (PARP). However, BRCA-deficient tumors represent only a small fraction of adult cancers, which might restrict the therapeutic utility of PARP inhibitor monotherapy. Cyclin-dependent kinase 1 (Cdk1) phosphorylates BRCA1, and this is essential for efficient formation of BRCA1 foci. Here we show that depletion or inhibition of Cdk1 compromises the ability of cells to repair DNA by homologous recombination. Combined inhibition of Cdk1 and PARP in BRCA-wild-type cancer cells resulted in reduced colony formation, delayed growth of human tumor xenografts and tumor regression with prolonged survival in a mouse model of lung adenocarcinoma. Inhibition of Cdk1 did not sensitize nontransformed cells or tissues to inhibition of PARP. Because reduced Cdk1 activity impaired BRCA1 function and consequently, repair by homologous recombination, inhibition of Cdk1 represents a plausible strategy for expanding the utility of PARP inhibitors to BRCA-proficient cancers.","Johnson, Neil;Li, Yu-Chen;Walton, Zandra E;Cheng, Katherine A;Li, Danan;Rodig, Scott J;Moreau, Lisa A;Unitt, Christine;Bronson, Roderick T;Thomas, Huw D;Newell, David R;D'Andrea, Alan D;Curtin, Nicola J;Wong, Kwok-Kin;Shapiro, Geoffrey I"
21706029,2011,Nature medicine,Breast cancer cells produce tenascin C as a metastatic niche component to colonize the lungs.,"We report that breast cancer cells that infiltrate the lungs support their own metastasis-initiating ability by expressing tenascin C (TNC). We find that the expression of TNC, an extracellular matrix protein of stem cell niches, is associated with the aggressiveness of pulmonary metastasis. Cancer cell-derived TNC promotes the survival and outgrowth of pulmonary micrometastases. TNC enhances the expression of stem cell signaling components, musashi homolog 1 (MSI1) and leucine-rich repeat-containing G protein-coupled receptor 5 (LGR5). MSI1 is a positive regulator of NOTCH signaling, whereas LGR5 is a target gene of the WNT pathway. TNC modulation of stem cell signaling occurs without affecting the expression of transcriptional enforcers of the stem cell phenotype and pluripotency, namely nanog homeobox (NANOG), POU class 5 homeobox 1 (POU5F1), also known as OCT4, and SRY-box 2 (SOX2). TNC protects MSI1-dependent NOTCH signaling from inhibition by signal transducer and activator of transcription 5 (STAT5), and selectively enhances the expression of LGR5 as a WNT target gene. Cancer cell-derived TNC remains essential for metastasis outgrowth until the tumor stroma takes over as a source of TNC. These findings link TNC to pathways that support the fitness of metastasis-initiating breast cancer cells and highlight the relevance of TNC as an extracellular matrix component of the metastatic niche.","Oskarsson, Thordur;Acharyya, Swarnali;Zhang, Xiang H-F;Vanharanta, Sakari;Tavazoie, Sohail F;Morris, Patrick G;Downey, Robert J;Manova-Todorova, Katia;Brogi, Edi;Massagué, Joan"
21685898,2011,Nature medicine,Broad antigenic coverage induced by vaccination with virus-based cDNA libraries cures established tumors.,"Effective cancer immunotherapy requires the release of a broad spectrum of tumor antigens in the context of potent immune activation. We show here that a cDNA library of normal tissue, expressed from a highly immunogenic viral platform, cures established tumors of the same histological type from which the cDNA library was derived. Immune escape occurred with suboptimal vaccination, but tumor cells that escaped the immune pressure were readily treated by second-line virus-based immunotherapy. This approach has several major advantages. Use of the cDNA library leads to presentation of a broad repertoire of (undefined) tumor-associated antigens, which reduces emergence of treatment-resistant variants and also permits rational, combined-modality approaches in the clinic. Finally, the viral vectors can be delivered systemically, without the need for tumor targeting, and are amenable to clinical-grade production. Therefore, virus-expressed cDNA libraries represent a novel paradigm for cancer treatment addressing many of the key issues that have undermined the efficacy of immuno- and virotherapy to date.","Kottke, Timothy;Errington, Fiona;Pulido, Jose;Galivo, Feorillo;Thompson, Jill;Wongthida, Phonphimon;Diaz, Rosa Maria;Chong, Heung;Ilett, Elizabeth;Chester, John;Pandha, Hardev;Harrington, Kevin;Selby, Peter;Melcher, Alan;Vile, Richard"
21602804,2011,Nature medicine,Kinome screening for regulators of the estrogen receptor identifies LMTK3 as a new therapeutic target in breast cancer.,"Therapies targeting estrogen receptor α (ERα, encoded by ESR1) have transformed the treatment of breast cancer. However, large numbers of women relapse, highlighting the need for the discovery of new regulatory targets modulating ERα pathways. An siRNA screen identified kinases whose silencing alters the estrogen response including those previously implicated in regulating ERα activity (such as mitogen-activated protein kinase and AKT). Among the most potent regulators was lemur tyrosine kinase-3 (LMTK3), for which a role has not previously been assigned. In contrast to other modulators of ERα activity, LMTK3 seems to have been subject to Darwinian positive selection, a noteworthy result given the unique susceptibility of humans to ERα+ breast cancer. LMTK3 acts by decreasing the activity of protein kinase C (PKC) and the phosphorylation of AKT (Ser473), thereby increasing binding of forkhead box O3 (FOXO3) to the ESR1 promoter. LMTK3 phosphorylated ERα, protecting it from proteasomal degradation in vitro. Silencing of LMTK3 reduced tumor volume in an orthotopic mouse model and abrogated proliferation of ERα+ but not ERα- cells, indicative of its role in ERα activity. In human cancers, LMTK3 abundance and intronic polymorphisms were significantly associated with disease-free and overall survival and predicted response to endocrine therapies. These findings yield insights into the natural history of breast cancer in humans and reveal LMTK3 as a new therapeutic target.","Giamas, Georgios;Filipović, Aleksandra;Jacob, Jimmy;Messier, Walter;Zhang, Hua;Yang, Dongyun;Zhang, Wu;Shifa, Belul Assefa;Photiou, Andrew;Tralau-Stewart, Cathy;Castellano, Leandro;Green, Andrew R;Coombes, R Charles;Ellis, Ian O;Ali, Simak;Lenz, Heinz-Josef;Stebbing, Justin"
21572428,2011,Nature medicine,Elevated expression of CUEDC2 protein confers endocrine resistance in breast cancer.,"Endocrine resistance is a major obstacle to hormonal therapy for breast cancers. Although reduced expression of estrogen receptor-α (ER-α) is a known contributing factor to endocrine resistance, the mechanism of ER-α downregulation in endocrine resistance is still not fully understood. Here we report that CUE domain-containing protein-2 (CUEDC2), a ubiquitin-binding motif-containing protein, is a key factor in endocrine resistance in breast cancer. We show that CUEDC2 modulates ER-α protein stability through the ubiquitin-proteasome pathway. Through the study of specimens from a large cohort of subjects with breast cancer, we found a strong inverse correlation between CUEDC2 and ER-α protein expression. Notably, subjects with tumors that highly expressed CUEDC2 had poor responsiveness to tamoxifen treatment and high potential for relapse. We further show that ectopic CUEDC2 expression impaired the responsiveness of breast cancer cells to tamoxifen. Therefore, our findings suggest that CUEDC2 is a crucial determinant of resistance to endocrine therapies in breast cancer.","Pan, Xin;Zhou, Tao;Tai, Yan-Hong;Wang, Chenguang;Zhao, Jie;Cao, Yuan;Chen, Yuan;Zhang, Pei-Jing;Yu, Ming;Zhen, Cheng;Mu, Rui;Bai, Zhao-Fang;Li, Hui-Yan;Li, Ai-Ling;Liang, Bing;Jian, Zhao;Zhang, Wei-Na;Man, Jiang-Hong;Gao, Yan-Fei;Gong, Wei-Li;Wei, Li-Xin;Zhang, Xue-Min"
21552268,2011,Nature medicine,Alternatively spliced NKp30 isoforms affect the prognosis of gastrointestinal stromal tumors.,"The natural killer (NK) cell receptor NKp30 is involved in the recognition of tumor and dendritic cells (DCs). Here we describe the influence of three NKp30 splice variants on the prognosis of gastrointestinal sarcoma (GIST), a malignancy that expresses NKp30 ligands and that is treated with NK-stimulatory KIT tyrosine kinase inhibitors. Healthy individuals and those with GIST show distinct patterns of transcription of functionally different NKp30 isoforms. In a retrospective analysis of 80 individuals with GIST, predominant expression of the immunosuppressive NKp30c isoform (over the immunostimulatory NKp30a and NKp30b isoforms) was associated with reduced survival of subjects, decreased NKp30-dependent tumor necrosis factor-α (TNF-α) and CD107a release, and defective interferon-γ (IFN-γ) and interleukin-12 (IL-12) secretion in the NK-DC cross-talk that could be restored by blocking of IL-10. Preferential NKp30c expression resulted partly from a single-nucleotide polymorphism at position 3790 in the 3' untranslated region of the gene encoding NKp30. The genetically determined NKp30 status predicts the clinical outcomes of individuals with GIST independently from KIT mutation.","Delahaye, Nicolas F;Rusakiewicz, Sylvie;Martins, Isabelle;Ménard, Cédric;Roux, Stephan;Lyonnet, Luc;Paul, Pascale;Sarabi, Matthieu;Chaput, Nathalie;Semeraro, Michaela;Minard-Colin, Véronique;Poirier-Colame, Vichnou;Chaba, Kariman;Flament, Caroline;Baud, Véronique;Authier, Hélène;Kerdine-Römer, Saadia;Pallardy, Marc;Cremer, Isabelle;Peaudecerf, Laetitia;Rocha, Bénédita;Valteau-Couanet, Dominique;Gutierrez, Javier Celis;Nunès, Jacques A;Commo, Frédéric;Bonvalot, Sylvie;Ibrahim, Nicolas;Terrier, Philippe;Opolon, Paule;Bottino, Cristina;Moretta, Alessandro;Tavernier, Jan;Rihet, Pascal;Coindre, Jean-Michel;Blay, Jean-Yves;Isambert, Nicolas;Emile, Jean-François;Vivier, Eric;Lecesne, Axel;Kroemer, Guido;Zitvogel, Laurence"
21460848,2011,Nature medicine,Subtypes of pancreatic ductal adenocarcinoma and their differing responses to therapy.,"Pancreatic ductal adenocarcinoma (PDA) is a lethal disease. Overall survival is typically 6 months from diagnosis. Numerous phase 3 trials of agents effective in other malignancies have failed to benefit unselected PDA populations, although patients do occasionally respond. Studies in other solid tumors have shown that heterogeneity in response is determined, in part, by molecular differences between tumors. Furthermore, treatment outcomes are improved by targeting drugs to tumor subtypes in which they are selectively effective, with breast and lung cancers providing recent examples. Identification of PDA molecular subtypes has been frustrated by a paucity of tumor specimens available for study. We have overcome this problem by combined analysis of transcriptional profiles of primary PDA samples from several studies, along with human and mouse PDA cell lines. We define three PDA subtypes: classical, quasimesenchymal and exocrine-like, and we present evidence for clinical outcome and therapeutic response differences between them. We further define gene signatures for these subtypes that may have utility in stratifying patients for treatment and present preclinical model systems that may be used to identify new subtype specific therapies.","Collisson, Eric A;Sadanandam, Anguraj;Olson, Peter;Gibb, William J;Truitt, Morgan;Gu, Shenda;Cooc, Janine;Weinkle, Jennifer;Kim, Grace E;Jakkula, Lakshmi;Feiler, Heidi S;Ko, Andrew H;Olshen, Adam B;Danenberg, Kathleen L;Tempero, Margaret A;Spellman, Paul T;Hanahan, Douglas;Gray, Joe W"
21399647,2011,Nature medicine,"Combating trastuzumab resistance by targeting SRC, a common node downstream of multiple resistance pathways.","Trastuzumab is a successful rationally designed ERBB2-targeted therapy. However, about half of individuals with ERBB2-overexpressing breast cancer do not respond to trastuzumab-based therapies, owing to various resistance mechanisms. Clinically applicable regimens for overcoming trastuzumab resistance of different mechanisms are not yet available. We show that the nonreceptor tyrosine kinase c-SRC (SRC) is a key modulator of trastuzumab response and a common node downstream of multiple trastuzumab resistance pathways. We find that SRC is activated in both acquired and de novo trastuzumab-resistant cells and uncover a novel mechanism of SRC regulation involving dephosphorylation by PTEN. Increased SRC activation conferred considerable trastuzumab resistance in breast cancer cells and correlated with trastuzumab resistance in patients. Targeting SRC in combination with trastuzumab sensitized multiple lines of trastuzumab-resistant cells to trastuzumab and eliminated trastuzumab-resistant tumors in vivo, suggesting the potential clinical application of this strategy to overcome trastuzumab resistance.","Zhang, Siyuan;Huang, Wen-Chien;Li, Ping;Guo, Hua;Poh, Say-Bee;Brady, Samuel W;Xiong, Yan;Tseng, Ling-Ming;Li, Shau-Hsuan;Ding, Zhaoxi;Sahin, Aysegul A;Esteva, Francisco J;Hortobagyi, Gabriel N;Yu, Dihua"
21386836,2011,Nature medicine,Cancer epigenetics reaches mainstream oncology.,"Epigenetics is one of the most promising and expanding fields in the current biomedical research landscape. Since the inception of epigenetics in the 1940s, the discoveries regarding its implications in normal and disease biology have not stopped, compiling a vast amount of knowledge in the past decade. The field has moved from just one recognized marker, DNA methylation, to a variety of others, including a wide spectrum of histone modifications. From the methodological standpoint, the successful initial single gene candidate approaches have been complemented by the current comprehensive epigenomic approaches that allow the interrogation of genomes to search for translational applications in an unbiased manner. Most important, the discovery of mutations in the epigenetic machinery and the approval of the first epigenetic drugs for the treatment of subtypes of leukemias and lymphomas has been an eye-opener for many biomedical scientists and clinicians. Herein, we will summarize the progress in the field of cancer epigenetics research that has reached mainstream oncology in the development of new biomarkers of the disease and new pharmacological strategies.","Rodríguez-Paredes, Manuel;Esteller, Manel"
21386835,2011,Nature medicine,"The cancer stem cell: premises, promises and challenges.","Over the last decade, the notion that tumors are maintained by their own stem cells, the so-called cancer stem cells, has created great excitement in the research community. This review attempts to summarize the underlying concepts of this notion, to distinguish hard facts from beliefs and to define the future challenges of the field.","Clevers, Hans"
21386834,2011,Nature medicine,Taming the dragon: genomic biomarkers to individualize the treatment of cancer.,"The gradual shift from cytotoxic drugs to highly selective, targeted therapeutic agents for cancer requires a parallel effort to characterize cancers at the molecular level to guide the choice of therapy for the individual patient. Here we review the genomic technologies that can be used to develop these drug response indicators, or biomarkers. We also discuss hurdles in their development and the implementation of biomarkers in clinical practice.","Majewski, Ian J;Bernards, René"
21383745,2011,Nature medicine,Why don't we get more cancer? A proposed role of the microenvironment in restraining cancer progression.,"Tumors are like new organs and are made of multiple cell types and components. The tumor competes with the normal microenvironment to overcome antitumorigenic pressures. Before that battle is won, the tumor may exist within the organ unnoticed by the host, referred to as 'occult cancer'. We review how normal tissue homeostasis and architecture inhibit progression of cancer and how changes in the microenvironment can shift the balance of these signals to the procancerous state. We also include a discussion of how this information is being tailored for clinical use.","Bissell, Mina J;Hines, William C"
21383744,2011,Nature medicine,Cancer genomics: from discovery science to personalized medicine.,"Recent advances in genome technologies and the ensuing outpouring of genomic information related to cancer have accelerated the convergence of discovery science and clinical medicine. Successful examples of translating cancer genomics into therapeutics and diagnostics reinforce its potential to make possible personalized cancer medicine. However, the bottlenecks along the path of converting a genome discovery into a tangible clinical endpoint are numerous and formidable. In this Perspective, we emphasize the importance of establishing the biological relevance of a cancer genomic discovery in realizing its clinical potential and discuss some of the major obstacles to moving from the bench to the bedside.","Chin, Lynda;Andersen, Jannik N;Futreal, P Andrew"
21240262,2011,Nature medicine,The microRNA miR-34a inhibits prostate cancer stem cells and metastasis by directly repressing CD44.,"Cancer stem cells (CSCs), or tumor-initiating cells, are involved in tumor progression and metastasis. MicroRNAs (miRNAs) regulate both normal stem cells and CSCs, and dysregulation of miRNAs has been implicated in tumorigenesis. CSCs in many tumors--including cancers of the breast, pancreas, head and neck, colon, small intestine, liver, stomach, bladder and ovary--have been identified using the adhesion molecule CD44, either individually or in combination with other marker(s). Prostate CSCs with enhanced clonogenic and tumor-initiating and metastatic capacities are enriched in the CD44(+) cell population, but whether miRNAs regulate CD44(+) prostate cancer cells and prostate cancer metastasis remains unclear. Here we show, through expression analysis, that miR-34a, a p53 target, was underexpressed in CD44(+) prostate cancer cells purified from xenograft and primary tumors. Enforced expression of miR-34a in bulk or purified CD44(+) prostate cancer cells inhibited clonogenic expansion, tumor regeneration, and metastasis. In contrast, expression of miR-34a antagomirs in CD44(-) prostate cancer cells promoted tumor development and metastasis. Systemically delivered miR-34a inhibited prostate cancer metastasis and extended survival of tumor-bearing mice. We identified and validated CD44 as a direct and functional target of miR-34a and found that CD44 knockdown phenocopied miR-34a overexpression in inhibiting prostate cancer regeneration and metastasis. Our study shows that miR-34a is a key negative regulator of CD44(+) prostate cancer cells and establishes a strong rationale for developing miR-34a as a novel therapeutic agent against prostate CSCs.","Liu, Can;Kelnar, Kevin;Liu, Bigang;Chen, Xin;Calhoun-Davis, Tammy;Li, Hangwen;Patrawala, Lubna;Yan, Hong;Jeter, Collene;Honorio, Sofia;Wiggins, Jason F;Bader, Andreas G;Fagin, Randy;Brown, David;Tang, Dean G"
21170048,2011,Nature medicine,Differentiation between glioma and radiation necrosis using molecular magnetic resonance imaging of endogenous proteins and peptides.,"It remains difficult to distinguish tumor recurrence from radiation necrosis after brain tumor therapy. Here we show that these lesions can be distinguished using the amide proton transfer (APT) magnetic resonance imaging (MRI) signals of endogenous cellular proteins and peptides as an imaging biomarker. When comparing two models of orthotopic glioma (SF188/V+ glioma and 9L gliosarcoma) with a model of radiation necrosis in rats, we could clearly differentiate viable glioma (hyperintense) from radiation necrosis (hypointense to isointense) by APT MRI. When we irradiated rats with U87MG gliomas, the APT signals in the irradiated tumors had decreased substantially by 3 d and 6 d after radiation. The amide protons that can be detected by APT provide a unique and noninvasive MRI biomarker for distinguishing viable malignancy from radiation necrosis and predicting tumor response to therapy.","Zhou, Jinyuan;Tryggestad, Erik;Wen, Zhibo;Lal, Bachchu;Zhou, Tingting;Grossman, Rachel;Wang, Silun;Yan, Kun;Fu, De-Xue;Ford, Eric;Tyler, Betty;Blakeley, Jaishri;Laterra, John;van Zijl, Peter C M"
21170045,2011,Nature medicine,Histamine deficiency promotes inflammation-associated carcinogenesis through reduced myeloid maturation and accumulation of CD11b+Ly6G+ immature myeloid cells.,"Histidine decarboxylase (HDC), the unique enzyme responsible for histamine generation, is highly expressed in myeloid cells, but its function in these cells is poorly understood. Here we show that Hdc-knockout mice show a high rate of colon and skin carcinogenesis. Using Hdc-EGFP bacterial artificial chromosome (BAC) transgenic mice in which EGFP expression is controlled by the Hdc promoter, we show that Hdc is expressed primarily in CD11b(+)Ly6G(+) immature myeloid cells (IMCs) that are recruited early on in chemical carcinogenesis. Transplant of Hdc-deficient bone marrow to wild-type recipients results in increased CD11b(+)Ly6G(+) cell mobilization and reproduces the cancer susceptibility phenotype of Hdc-knockout mice. In addition, Hdc-deficient IMCs promote the growth of tumor allografts, whereas mouse CT26 colon cancer cells downregulate Hdc expression through promoter hypermethylation and inhibit myeloid cell maturation. Exogenous histamine induces the differentiation of IMCs and suppresses their ability to support the growth of tumor allografts. These data indicate key roles for Hdc and histamine in myeloid cell differentiation and CD11b(+)Ly6G(+) IMCs in early cancer development.","Yang, Xiang Dong;Ai, Walden;Asfaha, Samuel;Bhagat, Govind;Friedman, Richard A;Jin, Guangchun;Park, Heuijoon;Shykind, Benjamin;Diacovo, Thomas G;Falus, Andras;Wang, Timothy C"
21151140,2011,Nature medicine,Tumor-specific imaging through progression elevated gene-3 promoter-driven gene expression.,"Molecular-genetic imaging is advancing from a valuable preclinical tool to a guide for patient management. The strategy involves pairing an imaging reporter gene with a complementary imaging agent in a system that can be used to measure gene expression or protein interaction or track gene-tagged cells in vivo. Tissue-specific promoters can be used to delineate gene expression in certain tissues, particularly when coupled with an appropriate amplification mechanism. Here we show that the progression elevated gene-3 (PEG-3) promoter, derived from a rodent gene mediating tumor progression and metastatic phenotypes, can be used to drive imaging reporters selectively to enable detection of micrometastatic disease in mouse models of human melanoma and breast cancer using bioluminescence and radionuclide-based molecular imaging techniques. Because of its strong promoter activity, tumor specificity and capacity for clinical translation, PEG-3 promoter-driven gene expression may represent a practical, new system for facilitating cancer imaging and therapy.","Bhang, Hyo-eun C;Gabrielson, Kathleen L;Laterra, John;Fisher, Paul B;Pomper, Martin G"
21102459,2010,Nature medicine,Invasive three-dimensional organotypic neoplasia from multiple normal human epithelia.,"Refined cancer models are required if researchers are to assess the burgeoning number of potential targets for cancer therapeutics in a clinically relevant context that allows a fast turnaround. Here we use tumor-associated genetic pathways to transform primary human epithelial cells from the epidermis, oropharynx, esophagus and cervix into genetically defined tumors in a human three-dimensional (3D) tissue environment that incorporates cell-populated stroma and intact basement membrane. These engineered organotypic tissues recapitulated natural features of tumor progression, including epithelial invasion through basement membrane, a complex process that is necessary for biological malignancy in 90% of human cancers. Invasion was rapid and was potentiated by stromal cells. Oncogenic signals in 3D tissue, but not 2D culture, resembled gene expression profiles from spontaneous human cancers. We screened 3D organotypic neoplasia with well-characterized signaling pathway inhibitors to distill a clinically faithful cancer gene signature. Multitissue 3D human tissue cancer models may provide an efficient and relevant complement to current approaches to characterizing cancer progression.","Ridky, Todd W;Chow, Jennifer M;Wong, David J;Khavari, Paul A"
21102457,2010,Nature medicine,STAT3-induced S1PR1 expression is crucial for persistent STAT3 activation in tumors.,"Interleukin-6 (IL-6)-Janus kinase (JAK) signaling is viewed as crucial for persistent signal transducer and activator of transcription-3 (STAT3) activation in cancer. However, IL-6-induced STAT3 activation is normally transient. Here we identify a key mechanism for persistent STAT3 activation in tumor cells and the tumor microenvironment. We show that expression of sphingosine-1-phosphate receptor-1 (S1PR1), a G protein-coupled receptor for the lysophospholipid sphingosine-1-phosphate (S1P), is elevated in STAT3-positive tumors. STAT3 is a transcription factor for the S1pr1 gene. Reciprocally, enhanced S1pr1 expression activates STAT3 and upregulates Il6 gene expression, thereby accelerating tumor growth and metastasis in a STAT3-dependent manner. Silencing S1pr1 in tumor cells or immune cells inhibits tumor STAT3 activity, tumor growth and metastasis. S1P-S1PR1-induced STAT3 activation is persistent, in contrast to transient STAT3 activation by IL-6. S1PR1 activates STAT3 in part by upregulating JAK2 tyrosine kinase activity. We show that STAT3-induced S1PR1 expression, as well as the S1P-S1PR1 pathway reciprocal regulation of STAT3 activity, is a major positive feedback loop for persistent STAT3 activation in cancer cells and the tumor microenvironment and for malignant progression.","Lee, Heehyoung;Deng, Jiehui;Kujawski, Maciej;Yang, Chunmei;Liu, Yong;Herrmann, Andreas;Kortylewski, Marcin;Horne, David;Somlo, George;Forman, Stephen;Jove, Richard;Yu, Hua"
21076395,2010,Nature medicine,Loss of the tumor suppressor Snf5 leads to aberrant activation of the Hedgehog-Gli pathway.,"Aberrant activation of the Hedgehog (Hh) pathway can drive tumorigenesis. To investigate the mechanism by which glioma-associated oncogene family zinc finger-1 (GLI1), a crucial effector of Hh signaling, regulates Hh pathway activation, we searched for GLI1-interacting proteins. We report that the chromatin remodeling protein SNF5 (encoded by SMARCB1, hereafter called SNF5), which is inactivated in human malignant rhabdoid tumors (MRTs), interacts with GLI1. We show that Snf5 localizes to Gli1-regulated promoters and that loss of Snf5 leads to activation of the Hh-Gli pathway. Conversely, re-expression of SNF5 in MRT cells represses GLI1. Consistent with this, we show the presence of a Hh-Gli-activated gene expression profile in primary MRTs and show that GLI1 drives the growth of SNF5-deficient MRT cells in vitro and in vivo. Therefore, our studies reveal that SNF5 is a key mediator of Hh signaling and that aberrant activation of GLI1 is a previously undescribed targetable mechanism contributing to the growth of MRT cells.","Jagani, Zainab;Mora-Blanco, E Lorena;Sansam, Courtney G;McKenna, Elizabeth S;Wilson, Boris;Chen, Dongshu;Klekota, Justin;Tamayo, Pablo;Nguyen, Phuong T L;Tolstorukov, Michael;Park, Peter J;Cho, Yoon-Jae;Hsiao, Kathy;Buonamici, Silvia;Pomeroy, Scott L;Mesirov, Jill P;Ruffner, Heinz;Bouwmeester, Tewis;Luchansky, Sarah J;Murtie, Joshua;Kelleher, Joseph F;Warmuth, Markus;Sellers, William R;Roberts, Charles W M;Dorsch, Marion"
21057494,2010,Nature medicine,"Monoclonal antibody targeting of N-cadherin inhibits prostate cancer growth, metastasis and castration resistance.","The transition from androgen-dependent to castration-resistant prostate cancer (CRPC) is a lethal event of uncertain molecular etiology. Comparing gene expression in isogenic androgen-dependent and CRPC xenografts, we found a reproducible increase in N-cadherin expression, which was also elevated in primary and metastatic tumors of individuals with CRPC. Ectopic expression of N-cadherin in nonmetastatic, androgen-dependent prostate cancer models caused castration resistance, invasion and metastasis. Monoclonal antibodies against the ectodomain of N-cadherin reduced proliferation, adhesion and invasion of prostate cancer cells in vitro. In vivo, these antibodies slowed the growth of multiple established CRPC xenografts, blocked local invasion and metastasis and, at higher doses, led to complete regression. N-cadherin-specific antibodies markedly delayed the time to emergence of castration resistance, markedly affected tumor histology and angiogenesis, and reduced both AKT serine-threonine kinase activity and serum interleukin-8 (IL-8) secretion. These data indicate that N-cadherin is a major cause of both prostate cancer metastasis and castration resistance. Therapeutic targeting of this factor with monoclonal antibodies may have considerable clinical benefit.","Tanaka, Hiroshi;Kono, Evelyn;Tran, Chau P;Miyazaki, Hideyo;Yamashiro, Joyce;Shimomura, Tatsuya;Fazli, Ladan;Wada, Robert;Huang, Jiaoti;Vessella, Robert L;An, Jaibin;Horvath, Steven;Gleave, Martin;Rettig, Matthew B;Wainberg, Zev A;Reiter, Robert E"
20972433,2010,Nature medicine,The TLX1 oncogene drives aneuploidy in T cell transformation.,"The TLX1 oncogene (encoding the transcription factor T cell leukemia homeobox protein-1) has a major role in the pathogenesis of T cell acute lymphoblastic leukemia (T-ALL). However, the specific mechanisms of T cell transformation downstream of TLX1 remain to be elucidated. Here we show that transgenic expression of human TLX1 in mice induces T-ALL with frequent deletions and mutations in Bcl11b (encoding B cell leukemia/lymphoma-11B) and identify the presence of recurrent mutations and deletions in BCL11B in 16% of human T-ALLs. Most notably, mouse TLX1 tumors were typically aneuploid and showed a marked defect in the activation of the mitotic checkpoint. Mechanistically, TLX1 directly downregulates the expression of CHEK1 (encoding CHK1 checkpoint homolog) and additional mitotic control genes and induces loss of the mitotic checkpoint in nontransformed preleukemic thymocytes. These results identify a previously unrecognized mechanism contributing to chromosomal missegregation and aneuploidy active at the earliest stages of tumor development in the pathogenesis of cancer.","De Keersmaecker, Kim;Real, Pedro J;Gatta, Giusy Della;Palomero, Teresa;Sulis, Maria Luisa;Tosello, Valeria;Van Vlierberghe, Pieter;Barnes, Kelly;Castillo, Mireia;Sole, Xavier;Hadler, Michael;Lenz, Jack;Aplan, Peter D;Kelliher, Michelle;Kee, Barbara L;Pandolfi, Pier Paolo;Kappes, Dietmar;Gounari, Fotini;Petrie, Howard;Van der Meulen, Joni;Speleman, Frank;Paietta, Elisabeth;Racevskis, Janis;Wiernik, Peter H;Rowe, Jacob M;Soulier, Jean;Avran, David;Cavé, Hélène;Dastugue, Nicole;Raimondi, Susana;Meijerink, Jules P P;Cordon-Cardo, Carlos;Califano, Andrea;Ferrando, Adolfo A"
20871609,2010,Nature medicine,miR-380-5p represses p53 to control cellular survival and is associated with poor outcome in MYCN-amplified neuroblastoma.,"Inactivation of the p53 tumor suppressor pathway allows cell survival in times of stress and occurs in many human cancers; however, normal embryonic stem cells and some cancers such as neuroblastoma maintain wild-type human TP53 and mouse Trp53 (referred to collectively as p53 herein). Here we describe a miRNA, miR-380-5p, that represses p53 expression via a conserved sequence in the p53 3' untranslated region (UTR). miR-380-5p is highly expressed in mouse embryonic stem cells and neuroblastomas, and high expression correlates with poor outcome in neuroblastomas with neuroblastoma derived v-myc myelocytomatosis viral-related oncogene (MYCN) amplification. miR-380 overexpression cooperates with activated HRAS oncoprotein to transform primary cells, block oncogene-induced senescence and form tumors in mice. Conversely, inhibition of endogenous miR-380-5p in embryonic stem or neuroblastoma cells results in induction of p53, and extensive apoptotic cell death. In vivo delivery of a miR-380-5p antagonist decreases tumor size in an orthotopic mouse model of neuroblastoma. We demonstrate a new mechanism of p53 regulation in cancer and stem cells and uncover a potential therapeutic target for neuroblastoma.","Swarbrick, Alexander;Woods, Susan L;Shaw, Alexander;Balakrishnan, Asha;Phua, Yuwei;Nguyen, Akira;Chanthery, Yvan;Lim, Lionel;Ashton, Lesley J;Judson, Robert L;Huskey, Noelle;Blelloch, Robert;Haber, Michelle;Norris, Murray D;Lengyel, Peter;Hackett, Christopher S;Preiss, Thomas;Chetcuti, Albert;Sullivan, Christopher S;Marcusson, Eric G;Weiss, William;L'Etoile, Noelle;Goga, Andrei"
